query,song_id
"I'm in the mood for something with a high liveness and very high loudness, similar to Jon Pardi's style.",7f08qp3HROTkfrtNpiYGGo
Could you suggest some popular modern country rock songs in major key with high danceability and a low valence?,7f08qp3HROTkfrtNpiYGGo
Find me more tracks like 'Dirt On My Boots' that are not explicit and have a very low tempo.,7f08qp3HROTkfrtNpiYGGo
Can you recommend something with a high energy level like this song?,77hjM9bMmgfTGJXv14UFmi
Give me more pop rock tracks from the late 2010s that are not explicit like this one.,77hjM9bMmgfTGJXv14UFmi
I'm looking for songs in a minor key that have a very high popularity.,77hjM9bMmgfTGJXv14UFmi
Do you have any recommendations for low tempo tracks with high speechiness?,77hjM9bMmgfTGJXv14UFmi
Find me songs with a low danceability and a high valence similar to this one.,77hjM9bMmgfTGJXv14UFmi
"Can you suggest some mellow, acoustic tracks similar to 'Tin Man' by Miranda Lambert?",4ckQIgBy1gVeevf7UAereE
I'm in the mood for more country rock songs from the mid-2010s like 'Tin Man'. Any recommendations?,4ckQIgBy1gVeevf7UAereE
Give me some high-popularity solo tracks in the key of C with a major mode.,4ckQIgBy1gVeevf7UAereE
Do you have any modern country rock tunes with very high instrumentalness and low energy?,4ckQIgBy1gVeevf7UAereE
I'm looking for more songs like 'Tin Man' with very low tempo and valence.,4ckQIgBy1gVeevf7UAereE
Can you recommend more modern country rock songs like 'Better Man'?,23TxRN09aR1RB0G0tFoT0b
I'm in the mood for something with very high energy and a fast tempo like this track.,23TxRN09aR1RB0G0tFoT0b
"Give me songs in the key of F that are not explicit, with a similar level of popularity to Little Big Town.",23TxRN09aR1RB0G0tFoT0b
"Do you have any solo songs that are not too acoustic, with a mix of medium danceability and medium speechiness?",23TxRN09aR1RB0G0tFoT0b
"I'm looking for tracks with very low instrumentalness and low valence, similar to this one.",23TxRN09aR1RB0G0tFoT0b
Can you recommend more mellow country rock songs with a high popularity?,1IO13V09b01gLSbmZJZ9dM
Give me energetic modern country tracks in a major key like D.,1IO13V09b01gLSbmZJZ9dM
I'm looking for high-energy solo songs with very high acousticness.,1IO13V09b01gLSbmZJZ9dM
"Find me songs with medium energy, medium liveness, and a very low valence.",1IO13V09b01gLSbmZJZ9dM
Recommend more modern country tracks with very low tempo and high instrumentalness.,1IO13V09b01gLSbmZJZ9dM
Can you recommend more modern rock songs similar to 'All Time Low' by Jon Bellion?,1CnPYaKxTVb4LWOtiGOm0m
Give me some high-energy rock tracks from the late 2010s with a major key.,1CnPYaKxTVb4LWOtiGOm0m
I'm in the mood for some songs with high popularity and explicit lyrics.,1CnPYaKxTVb4LWOtiGOm0m
Find me some mellow rock tunes with a very high speechiness level.,1CnPYaKxTVb4LWOtiGOm0m
Recommend some modern rock songs in a major key with low valence and low tempo.,1CnPYaKxTVb4LWOtiGOm0m
Can you recommend more modern country rock songs with a high energy level like this one?,7pxhKtuTwofDIdgHx2DcVK
"I'm in the mood for something with a low tempo and very high valence, maybe in a minor key like this one.",7pxhKtuTwofDIdgHx2DcVK
Give me songs from high-popularity artists that have a similar danceability as 'Seein' Red'.,7pxhKtuTwofDIdgHx2DcVK
I want to discover more solo songs in the key of C# that are not explicit.,7pxhKtuTwofDIdgHx2DcVK
"Suggest tracks with very low instrumentalness and liveness, similar to this one.",7pxhKtuTwofDIdgHx2DcVK
I'm looking for more modern alternative rock songs with a very high popularity level like 'Way Down We Go'.,0y1QJc3SJVPKJ1OvFmFqe6
I want some mellow tracks in a minor key similar to 'Way Down We Go'.,0y1QJc3SJVPKJ1OvFmFqe6
Give me more songs by artists with medium popularity that have very high speechiness.,0y1QJc3SJVPKJ1OvFmFqe6
"I need some very high tempo tracks that are not explicit, like 'Way Down We Go'.",0y1QJc3SJVPKJ1OvFmFqe6
Recommend me some very high acousticness songs with low danceability and energy similar to 'Way Down We Go'.,0y1QJc3SJVPKJ1OvFmFqe6
Can you recommend more modern country rock songs from the mid-2010s with a similar energy level?,1XazlqB4YAtvouCmJPWXlM
Give me songs in the key of A that are not too danceable and have a very high volume level like this one.,1XazlqB4YAtvouCmJPWXlM
I'm in the mood for high-energy solo tracks with a very low instrumental presence - any suggestions?,1XazlqB4YAtvouCmJPWXlM
Find me popular modern country rock songs with a major key and low valence like 'Wanna Be That Song'.,1XazlqB4YAtvouCmJPWXlM
"Do you have any non-explicit, medium-popularity songs with very high tempo and medium acousticness that are similar to this Brett Eldredge track?",1XazlqB4YAtvouCmJPWXlM
Can you recommend more modern rock songs with a very high energy level like HandClap?,7j56HrjR9cGzvekvZY3Faz
Give me some upbeat tracks in a major key similar to HandClap.,7j56HrjR9cGzvekvZY3Faz
I'm looking for popular songs from 2016 with a high valence and tempo like HandClap.,7j56HrjR9cGzvekvZY3Faz
Do you have any modern rock songs that are not explicit and have a very high loudness?,7j56HrjR9cGzvekvZY3Faz
Recommend me some danceable tracks with a very low acousticness and medium instrumentalness.,7j56HrjR9cGzvekvZY3Faz
Can you recommend more high-energy modern country rock songs like this one?,1LZNdHSaGjV2S9q8BrZwnh
Give me some upbeat tracks from the mid-2010s with a major key and high valence.,1LZNdHSaGjV2S9q8BrZwnh
"I'm in the mood for some popular, energetic solo songs in D# major.",1LZNdHSaGjV2S9q8BrZwnh
Find me some modern country rock tunes with very high tempo and high loudness.,1LZNdHSaGjV2S9q8BrZwnh
Recommend more lively tracks with very high energy and high valence.,1LZNdHSaGjV2S9q8BrZwnh
Can you recommend some more mellow pop rock songs released in the past few years?,5NDUXbMwcnTQp66tI2zcdR
Give me upbeat pop rock tracks with high energy and very high acousticness.,5NDUXbMwcnTQp66tI2zcdR
I'm in the mood for more major key pop rock songs with a high danceability.,5NDUXbMwcnTQp66tI2zcdR
Recommend me popular pop rock tracks with very high valence and low energy.,5NDUXbMwcnTQp66tI2zcdR
Do you have any non-explicit solo pop rock songs in the key of C with medium tempo?,5NDUXbMwcnTQp66tI2zcdR
Can you recommend more mellow pop rock tracks like this one?,0oiCeOPwm4zhwfyIpAE37y
Give me songs from the late 2010s with high danceability and low energy,0oiCeOPwm4zhwfyIpAE37y
I'm looking for popular pop rock songs in G major that are not explicit,0oiCeOPwm4zhwfyIpAE37y
Find me more solo tracks with very high acousticness and very low liveness,0oiCeOPwm4zhwfyIpAE37y
Recommend upbeat pop rock songs in G major with a medium tempo,0oiCeOPwm4zhwfyIpAE37y
Can you recommend some more modern alternative rock tracks with a similar mood to Unsteady?,7lGKEWMXVWWTt3X71Bv44I
Give me some popular songs from the same artist as Unsteady but with higher energy levels.,7lGKEWMXVWWTt3X71Bv44I
I'm in the mood for some high-energy rock songs in a major key like Unsteady. Got any recommendations?,7lGKEWMXVWWTt3X71Bv44I
Do you have any modern alternative rock tracks with a medium tempo and high loudness?,7lGKEWMXVWWTt3X71Bv44I
Can you suggest some non-explicit solo rock songs with a very low danceability and high speechiness?,7lGKEWMXVWWTt3X71Bv44I
Can you recommend more dance rock tracks from the late 90s with a mellow vibe?,59eAcAyhYSLi5GKFrgHJzG
Give me songs with high speechiness and very high danceability like this one.,59eAcAyhYSLi5GKFrgHJzG
"I'm in the mood for energetic tracks in the key of B, similar to this one.",59eAcAyhYSLi5GKFrgHJzG
Suggest some popular dance rock songs with very low energy like 'Faith'.,59eAcAyhYSLi5GKFrgHJzG
Find me more medium-popularity solo tracks with a major key and low tempo.,59eAcAyhYSLi5GKFrgHJzG
Can you recommend more rock songs with high popularity and a major key like 'Ride' by Twenty One Pilots?,2Z8WuEywRWYTKe1NybPQEW
I'm in the mood for something with medium energy and tempo similar to 'Ride'. Any suggestions?,2Z8WuEywRWYTKe1NybPQEW
Give me songs with medium danceability and valence like 'Ride' by Twenty One Pilots.,2Z8WuEywRWYTKe1NybPQEW
I want more music by Twenty One Pilots that is not explicit and has high loudness. Any recommendations?,2Z8WuEywRWYTKe1NybPQEW
Find me rock songs released in 2015 with very low acousticness and instrumentalness like 'Ride'.,2Z8WuEywRWYTKe1NybPQEW
I'm in the mood for some energetic modern country rock like 'Middle of a Memory'. Any suggestions?,38gZVjeaeR3gcnCzziAxBm
I want more high-energy solo tracks in major key with a similar tempo to 'Middle of a Memory'. Can you help?,38gZVjeaeR3gcnCzziAxBm
"Give me some popular modern country rock songs with medium acousticness and very low instrumentalness, like 'Middle of a Memory'.",38gZVjeaeR3gcnCzziAxBm
Do you have any very high-energy tracks in major key with low valence similar to 'Middle of a Memory'?,38gZVjeaeR3gcnCzziAxBm
"Recommend me some modern country rock songs with very high loudness and high energy levels, but with a low valence like 'Middle of a Memory'.",38gZVjeaeR3gcnCzziAxBm
Can you recommend more modern country rock songs like Vice by Miranda Lambert?,4Qtw0HNKSbIRT5sWUnbRXc
Give me some upbeat tracks in the key of A with medium energy and very high liveness.,4Qtw0HNKSbIRT5sWUnbRXc
I'm looking for high-tempo songs with medium loudness and low danceability.,4Qtw0HNKSbIRT5sWUnbRXc
Do you have any popular solo songs with a major mode and low valence?,4Qtw0HNKSbIRT5sWUnbRXc
Recommend some non-explicit songs with medium acousticness and medium instrumentalness.,4Qtw0HNKSbIRT5sWUnbRXc
Can you recommend more modern country rock songs with a very high popularity?,0iA1unTbTbDOWUSlbwJ1pS
I'm in the mood for some high-energy tracks in a major key like this one.,0iA1unTbTbDOWUSlbwJ1pS
Give me some upbeat songs with high speechiness but low acousticness.,0iA1unTbTbDOWUSlbwJ1pS
How about some popular solo tracks with very high tempo and liveness?,0iA1unTbTbDOWUSlbwJ1pS
"Find me some non-explicit, very high-energy songs with a major key and low valence.",0iA1unTbTbDOWUSlbwJ1pS
Can you recommend more modern country rock songs like this one?,6pyshZbArprWRBXLbYVPO9
I'm in the mood for some high-energy tracks in a major key like 'I Know Somebody',6pyshZbArprWRBXLbYVPO9
Give me more songs with low danceability and high energy levels,6pyshZbArprWRBXLbYVPO9
Find me some popular songs with medium speechiness and very high loudness,6pyshZbArprWRBXLbYVPO9
I'm looking for some non-explicit solo tracks with low valence and very low tempo,6pyshZbArprWRBXLbYVPO9
Can you recommend more modern country rock songs like 'I Met a Girl'?,4WtkYdCG4n80h08Ep5SmDI
"I'm in the mood for something mellow and acoustic, similar to this track.",4WtkYdCG4n80h08Ep5SmDI
Give me more songs in the key of D but with higher energy levels.,4WtkYdCG4n80h08Ep5SmDI
Do you have any popular tracks in the major mode with low tempo?,4WtkYdCG4n80h08Ep5SmDI
I'm looking for solo songs with medium instrumentalness and medium liveness.,4WtkYdCG4n80h08Ep5SmDI
Can you recommend more piano rock songs like 'Kids' by OneRepublic from the mid-2010s?,5mQNY6pTeSDl2doFB7uLbE
Give me some high-energy tracks similar to 'Kids' in the key of D major.,5mQNY6pTeSDl2doFB7uLbE
I'm looking for popular rock songs with very low acousticness and high liveness like 'Kids'.,5mQNY6pTeSDl2doFB7uLbE
Can you suggest more songs with medium danceability and low tempo similar to 'Kids'?,5mQNY6pTeSDl2doFB7uLbE
"I want songs with very low valence and high loudness, similar to 'Kids' by OneRepublic.",5mQNY6pTeSDl2doFB7uLbE
Can you recommend more modern country rock songs with a high acoustic feel?,0BCy325UZyR9z0t0uxwn2N
"Give me some popular, non-explicit solo tracks in the key of G with a medium energy level and minor mode.",0BCy325UZyR9z0t0uxwn2N
I'm looking for very high energy songs with a low tempo and medium valence like 'H.O.L.Y.' by Florida Georgia Line.,0BCy325UZyR9z0t0uxwn2N
Could you suggest some very low instrumentalness tracks in the modern country rock genre from 2016?,0BCy325UZyR9z0t0uxwn2N
What are some very high loudness songs with low danceability and speechiness like 'H.O.L.Y.' by Florida Georgia Line?,0BCy325UZyR9z0t0uxwn2N
Can you recommend some high-energy modern country rock songs?,1TGJxtVHgPHKVt6K7sPn1T
Find me some upbeat tracks in the key of B from the past few years.,1TGJxtVHgPHKVt6K7sPn1T
Give me more songs with very high energy and high valence.,1TGJxtVHgPHKVt6K7sPn1T
What are some popular modern country rock songs with a low tempo?,1TGJxtVHgPHKVt6K7sPn1T
Find me some non-explicit solo tracks with very low acousticness.,1TGJxtVHgPHKVt6K7sPn1T
Can you recommend more songs that are very high energy like this one?,3CRDbSIZ4r5MsZ0YwxuEkn
I'm looking for rock songs from around 2015 with a similar high tempo.,3CRDbSIZ4r5MsZ0YwxuEkn
"Give me songs in a minor key with a medium valence, but less speechiness.",3CRDbSIZ4r5MsZ0YwxuEkn
Find more tracks with very low liveness and high danceability.,3CRDbSIZ4r5MsZ0YwxuEkn
I want to hear popular rock songs that are not explicit and have a very high loudness level.,3CRDbSIZ4r5MsZ0YwxuEkn
Can you recommend some high-energy modern country rock songs similar to 'American Country Love Song'?,0O1x2tRm8ZpfDbcpOWZp7z
I'm in the mood for some upbeat tracks in the key of G#—any suggestions?,0O1x2tRm8ZpfDbcpOWZp7z
"Give me some popular, non-explicit solo songs with very high energy and a major mode.",0O1x2tRm8ZpfDbcpOWZp7z
What are some modern country rock songs with a low tempo and very low instrumentalness?,0O1x2tRm8ZpfDbcpOWZp7z
"I'm looking for more songs like 'American Country Love Song'—low valence, high energy, and a major key.",0O1x2tRm8ZpfDbcpOWZp7z
Can you recommend more modern country rock songs from around 2015 with a high popularity?,5fSPbm5lcwtqwXkeQQswW8
"I'm in the mood for some upbeat tracks in the key of F, similar to this one by Eric Church.",5fSPbm5lcwtqwXkeQQswW8
"Give me songs with high speechiness and very high tempo, like this one, but without explicit content.",5fSPbm5lcwtqwXkeQQswW8
"How about some solo tracks with medium energy and medium valence, similar to this one?",5fSPbm5lcwtqwXkeQQswW8
"I want to discover more songs with a very low instrumentalness and low liveness, like this record by Eric Church.",5fSPbm5lcwtqwXkeQQswW8
Can you recommend more modern country rock songs like Castaway by Zac Brown Band?,5PNcJn4oFNvlRfrZBHfqWh
Give me some high-energy tracks in a major key similar to Castaway.,5PNcJn4oFNvlRfrZBHfqWh
I'm in the mood for songs with very high valence and very high loudness—got any recommendations?,5PNcJn4oFNvlRfrZBHfqWh
Could you suggest some popular songs with a low tempo and medium danceability?,5PNcJn4oFNvlRfrZBHfqWh
I'm looking for more solo songs that are not explicit and have medium acousticness.,5PNcJn4oFNvlRfrZBHfqWh
I'm in the mood for some modern country rock like Jon Pardi's 'Head Over Boots'. Can you recommend something with a similar upbeat tempo and low acoustic feel?,4ly1QBXEwYoDmje9rmEgC4
Give me more popular solo tracks in the key of G that have a medium energy level and a major mode like 'Head Over Boots'.,4ly1QBXEwYoDmje9rmEgC4
I want to discover more modern country rock songs from 2016 with high artist popularity and a positive mood like 'Head Over Boots'.,4ly1QBXEwYoDmje9rmEgC4
"Can you suggest some modern country rock tunes with a very high loudness and very low instrumentalness, similar to Jon Pardi's style in 'Head Over Boots'?",4ly1QBXEwYoDmje9rmEgC4
